state,district,category,type,date,crimes
Pahang,Jerantut,property,theft_vehicle_motorcar,2022,3
Pahang,Jerantut,property,theft_vehicle_motorcycle,2016,60
Pahang,Jerantut,property,theft_vehicle_motorcycle,2017,32
Pahang,Jerantut,property,theft_vehicle_motorcycle,2018,54
Pahang,Jerantut,property,theft_vehicle_motorcycle,2019,34
Pahang,Jerantut,property,theft_vehicle_motorcycle,2020,23
Pahang,Jerantut,property,theft_vehicle_motorcycle,2021,12
Pahang,Jerantut,property,theft_vehicle_motorcycle,2022,14
Pahang,Kuala Lipis,assault,all,2016,21
Pahang,Kuala Lipis,assault,all,2017,13
Pahang,Kuala Lipis,assault,all,2018,13
Pahang,Kuala Lipis,assault,all,2019,18
Pahang,Kuala Lipis,assault,all,2020,14
Pahang,Kuala Lipis,assault,all,2021,15
Pahang,Kuala Lipis,assault,all,2022,9
Pahang,Kuala Lipis,assault,causing_injury,2016,9
Pahang,Kuala Lipis,assault,causing_injury,2017,5
Pahang,Kuala Lipis,assault,causing_injury,2018,7
Pahang,Kuala Lipis,assault,causing_injury,2019,11
Pahang,Kuala Lipis,assault,causing_injury,2020,4
Pahang,Kuala Lipis,assault,causing_injury,2021,10
Pahang,Kuala Lipis,assault,causing_injury,2022,6
Pahang,Kuala Lipis,assault,murder,2016,1
Pahang,Kuala Lipis,assault,murder,2017,1
Pahang,Kuala Lipis,assault,murder,2018,0
Pahang,Kuala Lipis,assault,murder,2019,0
Pahang,Kuala Lipis,assault,murder,2020,0
Pahang,Kuala Lipis,assault,murder,2021,1
Pahang,Kuala Lipis,assault,murder,2022,0
Pahang,Kuala Lipis,assault,rape,2016,8
Pahang,Kuala Lipis,assault,rape,2017,5
Pahang,Kuala Lipis,assault,rape,2018,4
Pahang,Kuala Lipis,assault,rape,2019,6
Pahang,Kuala Lipis,assault,rape,2020,5
Pahang,Kuala Lipis,assault,rape,2021,2
Pahang,Kuala Lipis,assault,rape,2022,3
Pahang,Kuala Lipis,assault,robbery_gang_armed,2016,0
Pahang,Kuala Lipis,assault,robbery_gang_armed,2017,1
Pahang,Kuala Lipis,assault,robbery_gang_armed,2018,0
Pahang,Kuala Lipis,assault,robbery_gang_armed,2019,0
Pahang,Kuala Lipis,assault,robbery_gang_armed,2020,0
Pahang,Kuala Lipis,assault,robbery_gang_armed,2021,0
Pahang,Kuala Lipis,assault,robbery_gang_armed,2022,0
Pahang,Kuala Lipis,assault,robbery_gang_unarmed,2016,2
Pahang,Kuala Lipis,assault,robbery_gang_unarmed,2017,1
Pahang,Kuala Lipis,assault,robbery_gang_unarmed,2018,1
Pahang,Kuala Lipis,assault,robbery_gang_unarmed,2019,1
Pahang,Kuala Lipis,assault,robbery_gang_unarmed,2020,1
Pahang,Kuala Lipis,assault,robbery_gang_unarmed,2021,0
Pahang,Kuala Lipis,assault,robbery_gang_unarmed,2022,0
Pahang,Kuala Lipis,assault,robbery_solo_armed,2016,1
Pahang,Kuala Lipis,assault,robbery_solo_armed,2017,0
Pahang,Kuala Lipis,assault,robbery_solo_armed,2018,0
Pahang,Kuala Lipis,assault,robbery_solo_armed,2019,0
Pahang,Kuala Lipis,assault,robbery_solo_armed,2020,0
Pahang,Kuala Lipis,assault,robbery_solo_armed,2021,0
Pahang,Kuala Lipis,assault,robbery_solo_armed,2022,0
Pahang,Kuala Lipis,assault,robbery_solo_unarmed,2016,0
Pahang,Kuala Lipis,assault,robbery_solo_unarmed,2017,0
Pahang,Kuala Lipis,assault,robbery_solo_unarmed,2018,1
Pahang,Kuala Lipis,assault,robbery_solo_unarmed,2019,0
Pahang,Kuala Lipis,assault,robbery_solo_unarmed,2020,4
Pahang,Kuala Lipis,assault,robbery_solo_unarmed,2021,2
Pahang,Kuala Lipis,assault,robbery_solo_unarmed,2022,0
Pahang,Kuala Lipis,property,all,2016,115
Pahang,Kuala Lipis,property,all,2017,112
Pahang,Kuala Lipis,property,all,2018,104
Pahang,Kuala Lipis,property,all,2019,89
Pahang,Kuala Lipis,property,all,2020,73
Pahang,Kuala Lipis,property,all,2021,65
Pahang,Kuala Lipis,property,all,2022,60
Pahang,Kuala Lipis,property,break_in,2016,26
Pahang,Kuala Lipis,property,break_in,2017,29
Pahang,Kuala Lipis,property,break_in,2018,18
Pahang,Kuala Lipis,property,break_in,2019,24
Pahang,Kuala Lipis,property,break_in,2020,16
Pahang,Kuala Lipis,property,break_in,2021,9
Pahang,Kuala Lipis,property,break_in,2022,16
Pahang,Kuala Lipis,property,theft_other,2016,35
Pahang,Kuala Lipis,property,theft_other,2017,43
Pahang,Kuala Lipis,property,theft_other,2018,52
Pahang,Kuala Lipis,property,theft_other,2019,52
Pahang,Kuala Lipis,property,theft_other,2020,41
Pahang,Kuala Lipis,property,theft_other,2021,42
Pahang,Kuala Lipis,property,theft_other,2022,36
Pahang,Kuala Lipis,property,theft_vehicle_lorry,2016,8
Pahang,Kuala Lipis,property,theft_vehicle_lorry,2017,6
Pahang,Kuala Lipis,property,theft_vehicle_lorry,2018,6
Pahang,Kuala Lipis,property,theft_vehicle_lorry,2019,1
Pahang,Kuala Lipis,property,theft_vehicle_lorry,2020,0
Pahang,Kuala Lipis,property,theft_vehicle_lorry,2021,0
Pahang,Kuala Lipis,property,theft_vehicle_lorry,2022,1
Pahang,Kuala Lipis,property,theft_vehicle_motorcar,2016,7
Pahang,Kuala Lipis,property,theft_vehicle_motorcar,2017,2
Pahang,Kuala Lipis,property,theft_vehicle_motorcar,2018,5
Pahang,Kuala Lipis,property,theft_vehicle_motorcar,2019,1
Pahang,Kuala Lipis,property,theft_vehicle_motorcar,2020,3
Pahang,Kuala Lipis,property,theft_vehicle_motorcar,2021,0
Pahang,Kuala Lipis,property,theft_vehicle_motorcar,2022,0
Pahang,Kuala Lipis,property,theft_vehicle_motorcycle,2016,39
Pahang,Kuala Lipis,property,theft_vehicle_motorcycle,2017,32
Pahang,Kuala Lipis,property,theft_vehicle_motorcycle,2018,23
Pahang,Kuala Lipis,property,theft_vehicle_motorcycle,2019,11
Pahang,Kuala Lipis,property,theft_vehicle_motorcycle,2020,13
Pahang,Kuala Lipis,property,theft_vehicle_motorcycle,2021,14
Pahang,Kuala Lipis,property,theft_vehicle_motorcycle,2022,7
Pahang,Kuantan,assault,all,2016,257
Pahang,Kuantan,assault,all,2017,324
Pahang,Kuantan,assault,all,2018,247
Pahang,Kuantan,assault,all,2019,257
Pahang,Kuantan,assault,all,2020,144
Pahang,Kuantan,assault,all,2021,139
Pahang,Kuantan,assault,all,2022,112
Pahang,Kuantan,assault,causing_injury,2016,71
Pahang,Kuantan,assault,causing_injury,2017,54
Pahang,Kuantan,assault,causing_injury,2018,59
Pahang,Kuantan,assault,causing_injury,2019,79
Pahang,Kuantan,assault,causing_injury,2020,45
Pahang,Kuantan,assault,causing_injury,2021,62
Pahang,Kuantan,assault,causing_injury,2022,48
Pahang,Kuantan,assault,murder,2016,5
Pahang,Kuantan,assault,murder,2017,4
Pahang,Kuantan,assault,murder,2018,2
Pahang,Kuantan,assault,murder,2019,3
Pahang,Kuantan,assault,murder,2020,2
Pahang,Kuantan,assault,murder,2021,3
Pahang,Kuantan,assault,murder,2022,1
Pahang,Kuantan,assault,rape,2016,43
Pahang,Kuantan,assault,rape,2017,81
Pahang,Kuantan,assault,rape,2018,36
Pahang,Kuantan,assault,rape,2019,37
Pahang,Kuantan,assault,rape,2020,25
Pahang,Kuantan,assault,rape,2021,36
Pahang,Kuantan,assault,rape,2022,31
Pahang,Kuantan,assault,robbery_gang_armed,2016,0
Pahang,Kuantan,assault,robbery_gang_armed,2017,0
Pahang,Kuantan,assault,robbery_gang_armed,2018,1
Pahang,Kuantan,assault,robbery_gang_armed,2019,0
Pahang,Kuantan,assault,robbery_gang_armed,2020,0
Pahang,Kuantan,assault,robbery_gang_armed,2021,0
Pahang,Kuantan,assault,robbery_gang_armed,2022,0
Pahang,Kuantan,assault,robbery_gang_unarmed,2016,113
Pahang,Kuantan,assault,robbery_gang_unarmed,2017,124
Pahang,Kuantan,assault,robbery_gang_unarmed,2018,95
Pahang,Kuantan,assault,robbery_gang_unarmed,2019,87
Pahang,Kuantan,assault,robbery_gang_unarmed,2020,29
Pahang,Kuantan,assault,robbery_gang_unarmed,2021,18
Pahang,Kuantan,assault,robbery_gang_unarmed,2022,21
Pahang,Kuantan,assault,robbery_solo_armed,2016,0
Pahang,Kuantan,assault,robbery_solo_armed,2017,0
Pahang,Kuantan,assault,robbery_solo_armed,2018,0
Pahang,Kuantan,assault,robbery_solo_armed,2019,0
Pahang,Kuantan,assault,robbery_solo_armed,2020,0
Pahang,Kuantan,assault,robbery_solo_armed,2021,0
Pahang,Kuantan,assault,robbery_solo_armed,2022,0
Pahang,Kuantan,assault,robbery_solo_unarmed,2016,25
Pahang,Kuantan,assault,robbery_solo_unarmed,2017,61
Pahang,Kuantan,assault,robbery_solo_unarmed,2018,54
Pahang,Kuantan,assault,robbery_solo_unarmed,2019,51
Pahang,Kuantan,assault,robbery_solo_unarmed,2020,43
Pahang,Kuantan,assault,robbery_solo_unarmed,2021,20
Pahang,Kuantan,assault,robbery_solo_unarmed,2022,11
Pahang,Kuantan,property,all,2016,1341
Pahang,Kuantan,property,all,2017,1320
Pahang,Kuantan,property,all,2018,1313
Pahang,Kuantan,property,all,2019,1017
Pahang,Kuantan,property,all,2020,745
Pahang,Kuantan,property,all,2021,696
Pahang,Kuantan,property,all,2022,561
Pahang,Kuantan,property,break_in,2016,224
Pahang,Kuantan,property,break_in,2017,344
Pahang,Kuantan,property,break_in,2018,487
Pahang,Kuantan,property,break_in,2019,341
Pahang,Kuantan,property,break_in,2020,260
Pahang,Kuantan,property,break_in,2021,206
Pahang,Kuantan,property,break_in,2022,183
Pahang,Kuantan,property,theft_other,2016,202
Pahang,Kuantan,property,theft_other,2017,249
Pahang,Kuantan,property,theft_other,2018,428
Pahang,Kuantan,property,theft_other,2019,310
Pahang,Kuantan,property,theft_other,2020,241
Pahang,Kuantan,property,theft_other,2021,321
Pahang,Kuantan,property,theft_other,2022,192
Pahang,Kuantan,property,theft_vehicle_lorry,2016,55
Pahang,Kuantan,property,theft_vehicle_lorry,2017,29
Pahang,Kuantan,property,theft_vehicle_lorry,2018,24
Pahang,Kuantan,property,theft_vehicle_lorry,2019,16
Pahang,Kuantan,property,theft_vehicle_lorry,2020,10
Pahang,Kuantan,property,theft_vehicle_lorry,2021,7
Pahang,Kuantan,property,theft_vehicle_lorry,2022,6
Pahang,Kuantan,property,theft_vehicle_motorcar,2016,127
Pahang,Kuantan,property,theft_vehicle_motorcar,2017,125
Pahang,Kuantan,property,theft_vehicle_motorcar,2018,66
Pahang,Kuantan,property,theft_vehicle_motorcar,2019,68
Pahang,Kuantan,property,theft_vehicle_motorcar,2020,51
Pahang,Kuantan,property,theft_vehicle_motorcar,2021,38
Pahang,Kuantan,property,theft_vehicle_motorcar,2022,43
Pahang,Kuantan,property,theft_vehicle_motorcycle,2016,733
Pahang,Kuantan,property,theft_vehicle_motorcycle,2017,573
Pahang,Kuantan,property,theft_vehicle_motorcycle,2018,308
Pahang,Kuantan,property,theft_vehicle_motorcycle,2019,282
Pahang,Kuantan,property,theft_vehicle_motorcycle,2020,183
Pahang,Kuantan,property,theft_vehicle_motorcycle,2021,124
Pahang,Kuantan,property,theft_vehicle_motorcycle,2022,137
Pahang,Maran,assault,all,2016,44
Pahang,Maran,assault,all,2017,36
Pahang,Maran,assault,all,2018,35
Pahang,Maran,assault,all,2019,29
Pahang,Maran,assault,all,2020,19
Pahang,Maran,assault,all,2021,28
Pahang,Maran,assault,all,2022,18
Pahang,Maran,assault,causing_injury,2016,10
Pahang,Maran,assault,causing_injury,2017,11
Pahang,Maran,assault,causing_injury,2018,6
Pahang,Maran,assault,causing_injury,2019,17
Pahang,Maran,assault,causing_injury,2020,4
Pahang,Maran,assault,causing_injury,2021,8
Pahang,Maran,assault,causing_injury,2022,4
Pahang,Maran,assault,murder,2016,1
Pahang,Maran,assault,murder,2017,0
Pahang,Maran,assault,murder,2018,2
Pahang,Maran,assault,murder,2019,0
Pahang,Maran,assault,murder,2020,0
Pahang,Maran,assault,murder,2021,1
Pahang,Maran,assault,murder,2022,0
Pahang,Maran,assault,rape,2016,8
Pahang,Maran,assault,rape,2017,13
Pahang,Maran,assault,rape,2018,15
Pahang,Maran,assault,rape,2019,7
Pahang,Maran,assault,rape,2020,7
Pahang,Maran,assault,rape,2021,12
Pahang,Maran,assault,rape,2022,11
Pahang,Maran,assault,robbery_gang_armed,2016,0
Pahang,Maran,assault,robbery_gang_armed,2017,0
Pahang,Maran,assault,robbery_gang_armed,2018,0
Pahang,Maran,assault,robbery_gang_armed,2019,0
Pahang,Maran,assault,robbery_gang_armed,2020,0
Pahang,Maran,assault,robbery_gang_armed,2021,0
Pahang,Maran,assault,robbery_gang_armed,2022,0
Pahang,Maran,assault,robbery_gang_unarmed,2016,23
Pahang,Maran,assault,robbery_gang_unarmed,2017,7
Pahang,Maran,assault,robbery_gang_unarmed,2018,4
Pahang,Maran,assault,robbery_gang_unarmed,2019,4
Pahang,Maran,assault,robbery_gang_unarmed,2020,1
Pahang,Maran,assault,robbery_gang_unarmed,2021,3
Pahang,Maran,assault,robbery_gang_unarmed,2022,3
Pahang,Maran,assault,robbery_solo_armed,2016,0
Pahang,Maran,assault,robbery_solo_armed,2017,0
Pahang,Maran,assault,robbery_solo_armed,2018,0
Pahang,Maran,assault,robbery_solo_armed,2019,0
Pahang,Maran,assault,robbery_solo_armed,2020,0
Pahang,Maran,assault,robbery_solo_armed,2021,0
Pahang,Maran,assault,robbery_solo_armed,2022,0
Pahang,Maran,assault,robbery_solo_unarmed,2016,2
Pahang,Maran,assault,robbery_solo_unarmed,2017,5
Pahang,Maran,assault,robbery_solo_unarmed,2018,8
Pahang,Maran,assault,robbery_solo_unarmed,2019,1
Pahang,Maran,assault,robbery_solo_unarmed,2020,7
Pahang,Maran,assault,robbery_solo_unarmed,2021,4
Pahang,Maran,assault,robbery_solo_unarmed,2022,0
Pahang,Maran,property,all,2016,219
Pahang,Maran,property,all,2017,218
Pahang,Maran,property,all,2018,217
Pahang,Maran,property,all,2019,212
Pahang,Maran,property,all,2020,144
Pahang,Maran,property,all,2021,121
Pahang,Maran,property,all,2022,107
Pahang,Maran,property,break_in,2016,48
Pahang,Maran,property,break_in,2017,69
Pahang,Maran,property,break_in,2018,73
Pahang,Maran,property,break_in,2019,42
Pahang,Maran,property,break_in,2020,48
Pahang,Maran,property,break_in,2021,34
Pahang,Maran,property,break_in,2022,41
Pahang,Maran,property,theft_other,2016,39
Pahang,Maran,property,theft_other,2017,63
Pahang,Maran,property,theft_other,2018,61
Pahang,Maran,property,theft_other,2019,75
Pahang,Maran,property,theft_other,2020,43
Pahang,Maran,property,theft_other,2021,59
Pahang,Maran,property,theft_other,2022,42
Pahang,Maran,property,theft_vehicle_lorry,2016,1
Pahang,Maran,property,theft_vehicle_lorry,2017,4
Pahang,Maran,property,theft_vehicle_lorry,2018,4
Pahang,Maran,property,theft_vehicle_lorry,2019,1
Pahang,Maran,property,theft_vehicle_lorry,2020,2
Pahang,Maran,property,theft_vehicle_lorry,2021,0
Pahang,Maran,property,theft_vehicle_lorry,2022,0
Pahang,Maran,property,theft_vehicle_motorcar,2016,9
Pahang,Maran,property,theft_vehicle_motorcar,2017,5
Pahang,Maran,property,theft_vehicle_motorcar,2018,9
Pahang,Maran,property,theft_vehicle_motorcar,2019,10
Pahang,Maran,property,theft_vehicle_motorcar,2020,4
Pahang,Maran,property,theft_vehicle_motorcar,2021,4
Pahang,Maran,property,theft_vehicle_motorcar,2022,2
Pahang,Maran,property,theft_vehicle_motorcycle,2016,122
Pahang,Maran,property,theft_vehicle_motorcycle,2017,77
Pahang,Maran,property,theft_vehicle_motorcycle,2018,70
Pahang,Maran,property,theft_vehicle_motorcycle,2019,84
Pahang,Maran,property,theft_vehicle_motorcycle,2020,47
Pahang,Maran,property,theft_vehicle_motorcycle,2021,24
Pahang,Maran,property,theft_vehicle_motorcycle,2022,22
Pahang,Pekan,assault,all,2016,19
Pahang,Pekan,assault,all,2017,33
Pahang,Pekan,assault,all,2018,27
Pahang,Pekan,assault,all,2019,21
Pahang,Pekan,assault,all,2020,21
Pahang,Pekan,assault,all,2021,33
Pahang,Pekan,assault,all,2022,25
Pahang,Pekan,assault,causing_injury,2016,5
Pahang,Pekan,assault,causing_injury,2017,11
Pahang,Pekan,assault,causing_injury,2018,14
Pahang,Pekan,assault,causing_injury,2019,7
Pahang,Pekan,assault,causing_injury,2020,6
Pahang,Pekan,assault,causing_injury,2021,16
Pahang,Pekan,assault,causing_injury,2022,7
Pahang,Pekan,assault,murder,2016,1
Pahang,Pekan,assault,murder,2017,0
Pahang,Pekan,assault,murder,2018,0
Pahang,Pekan,assault,murder,2019,2
Pahang,Pekan,assault,murder,2020,0
Pahang,Pekan,assault,murder,2021,0
Pahang,Pekan,assault,murder,2022,1
Pahang,Pekan,assault,rape,2016,8
Pahang,Pekan,assault,rape,2017,13
Pahang,Pekan,assault,rape,2018,4
Pahang,Pekan,assault,rape,2019,8
Pahang,Pekan,assault,rape,2020,11
Pahang,Pekan,assault,rape,2021,10
Pahang,Pekan,assault,rape,2022,13
Pahang,Pekan,assault,robbery_gang_armed,2016,0
Pahang,Pekan,assault,robbery_gang_armed,2017,0
Pahang,Pekan,assault,robbery_gang_armed,2018,0
Pahang,Pekan,assault,robbery_gang_armed,2019,0
Pahang,Pekan,assault,robbery_gang_armed,2020,0
Pahang,Pekan,assault,robbery_gang_armed,2021,0
Pahang,Pekan,assault,robbery_gang_armed,2022,0
Pahang,Pekan,assault,robbery_gang_unarmed,2016,2
Pahang,Pekan,assault,robbery_gang_unarmed,2017,9
Pahang,Pekan,assault,robbery_gang_unarmed,2018,7
Pahang,Pekan,assault,robbery_gang_unarmed,2019,4
Pahang,Pekan,assault,robbery_gang_unarmed,2020,0
Pahang,Pekan,assault,robbery_gang_unarmed,2021,4
Pahang,Pekan,assault,robbery_gang_unarmed,2022,0
Pahang,Pekan,assault,robbery_solo_armed,2016,0
Pahang,Pekan,assault,robbery_solo_armed,2017,0
Pahang,Pekan,assault,robbery_solo_armed,2018,0
Pahang,Pekan,assault,robbery_solo_armed,2019,0
Pahang,Pekan,assault,robbery_solo_armed,2020,0
Pahang,Pekan,assault,robbery_solo_armed,2021,0
Pahang,Pekan,assault,robbery_solo_armed,2022,0
Pahang,Pekan,assault,robbery_solo_unarmed,2016,3
Pahang,Pekan,assault,robbery_solo_unarmed,2017,0
Pahang,Pekan,assault,robbery_solo_unarmed,2018,2
Pahang,Pekan,assault,robbery_solo_unarmed,2019,0
Pahang,Pekan,assault,robbery_solo_unarmed,2020,4
Pahang,Pekan,assault,robbery_solo_unarmed,2021,3
Pahang,Pekan,assault,robbery_solo_unarmed,2022,4
Pahang,Pekan,property,all,2016,151
Pahang,Pekan,property,all,2017,138
Pahang,Pekan,property,all,2018,115
Pahang,Pekan,property,all,2019,177
Pahang,Pekan,property,all,2020,162
Pahang,Pekan,property,all,2021,122
Pahang,Pekan,property,all,2022,84
Pahang,Pekan,property,break_in,2016,41
Pahang,Pekan,property,break_in,2017,42
Pahang,Pekan,property,break_in,2018,26
Pahang,Pekan,property,break_in,2019,57
Pahang,Pekan,property,break_in,2020,72
Pahang,Pekan,property,break_in,2021,57
Pahang,Pekan,property,break_in,2022,38
Pahang,Pekan,property,theft_other,2016,28
Pahang,Pekan,property,theft_other,2017,29
Pahang,Pekan,property,theft_other,2018,29
Pahang,Pekan,property,theft_other,2019,62
Pahang,Pekan,property,theft_other,2020,55
Pahang,Pekan,property,theft_other,2021,45
Pahang,Pekan,property,theft_other,2022,28
Pahang,Pekan,property,theft_vehicle_lorry,2016,1
Pahang,Pekan,property,theft_vehicle_lorry,2017,0
Pahang,Pekan,property,theft_vehicle_lorry,2018,1
Pahang,Pekan,property,theft_vehicle_lorry,2019,0
Pahang,Pekan,property,theft_vehicle_lorry,2020,1
Pahang,Pekan,property,theft_vehicle_lorry,2021,2
Pahang,Pekan,property,theft_vehicle_lorry,2022,3
Pahang,Pekan,property,theft_vehicle_motorcar,2016,5
Pahang,Pekan,property,theft_vehicle_motorcar,2017,4
Pahang,Pekan,property,theft_vehicle_motorcar,2018,5
Pahang,Pekan,property,theft_vehicle_motorcar,2019,3
Pahang,Pekan,property,theft_vehicle_motorcar,2020,3
Pahang,Pekan,property,theft_vehicle_motorcar,2021,5
Pahang,Pekan,property,theft_vehicle_motorcar,2022,2
Pahang,Pekan,property,theft_vehicle_motorcycle,2016,76
Pahang,Pekan,property,theft_vehicle_motorcycle,2017,63
Pahang,Pekan,property,theft_vehicle_motorcycle,2018,54
Pahang,Pekan,property,theft_vehicle_motorcycle,2019,55
Pahang,Pekan,property,theft_vehicle_motorcycle,2020,31
Pahang,Pekan,property,theft_vehicle_motorcycle,2021,13
Pahang,Pekan,property,theft_vehicle_motorcycle,2022,13
Pahang,Raub,assault,all,2016,23
Pahang,Raub,assault,all,2017,22
Pahang,Raub,assault,all,2018,26
Pahang,Raub,assault,all,2019,26
Pahang,Raub,assault,all,2020,15
Pahang,Raub,assault,all,2021,16
